customer_id,income,income_volatility,credit_limit,loan_amount,transaction_frequency,missed_payment_count,age,employment_type,average_balance,account_tenure,region,debt_to_income,credit_utilization,loan_amount_outstanding,cluster_id
8305,51103.71,0.23,23508,7502.38,46,7,49,self-employed,6330.32,3,east,0.1468,0.3191,4458.4,Medium
8306,18981.68,0.4,15185,13396.04,28,11,29,contract,1271.04,2,west,0.7057,0.8822,9398.04,High
8307,40055.44,0.21,16823,11640.7,32,6,24,salaried,11320.3,13,south,0.2906,0.692,5944.36,Medium
8308,68461.81,0.08,10954,3775,33,1,44,contract,39636.86,3,west,0.0551,0.3446,2014.68,Low
8309,25116.75,0.5,25117,18480.04,70,8,34,self-employed,724.41,4,east,0.7358,0.7358,17729.52,High
8310,92550.28,0.2,37020,15139.1,30,1,25,contract,55643.74,6,south,0.1636,0.4089,8546.57,Low
8311,86245.18,0.13,22424,6799.72,33,3,38,self-employed,13633.79,4,east,0.0788,0.3032,5942.1,Low
8312,88265.26,0.19,33541,5212.36,35,2,62,self-employed,9682.03,8,south,0.0591,0.1554,649.03,Low
8313,16074.93,0.3,9645,9244.82,29,6,39,contract,1543.48,3,south,0.5751,0.9585,7639.03,High
8314,39403.89,0.3,23642,8284.1,39,9,32,salaried,4035.99,12,east,0.2102,0.3504,5703.37,Medium
8315,33276,0.4,26621,26371.09,35,10,38,contract,2461.02,3,north,0.7925,0.9906,152.54,High
8316,62041.99,0.12,14890,3644.84,53,0,37,salaried,21710.69,3,north,0.0587,0.2448,767.25,Low
8317,36667.2,0.24,17600,10398.07,35,9,50,salaried,7112.12,8,west,0.2836,0.5908,2238.57,Medium
8318,89521.61,0.21,37599,18188.38,33,5,44,self-employed,15816.67,4,west,0.2032,0.4837,7226.47,Low
8319,26798.26,0.24,12863,6912.4,47,10,31,salaried,9019.15,1,east,0.2579,0.5374,2707.01,Medium
8320,18033.13,0.46,16590,16429.56,37,6,55,self-employed,1762.32,2,east,0.9111,0.9903,5738.01,High
8321,91871.83,0.24,44098,7571.77,45,1,43,self-employed,57161.42,13,east,0.0824,0.1717,3290.29,Low
8322,57113.71,0.13,14850,1823.76,57,5,37,salaried,34569.57,14,north,0.0319,0.1228,1508.34,Low
8323,37370.3,0.24,17938,10006.04,26,10,21,salaried,4004.58,10,north,0.2678,0.5578,505.46,Medium
8324,89085.27,0.11,19599,2777.53,64,1,35,salaried,11081,13,south,0.0312,0.1417,2353.6,Low
8325,63335.67,0.11,13934,4210.66,53,5,52,contract,7588.43,13,south,0.0665,0.3022,3867.65,Low
8326,92834.27,0.2,37134,15257.03,66,3,29,contract,48416.55,14,east,0.1643,0.4109,2540.53,Low
8327,26931.58,0.4,21545,20043.03,68,20,35,salaried,1701.98,2,east,0.7442,0.9303,7338.91,High
8328,76091.47,0.2,30437,9902.13,64,0,48,contract,37008.47,14,west,0.1301,0.3253,6447.62,Low
8329,11710.95,0.4,9369,7364.42,26,13,44,salaried,1775.04,3,north,0.6288,0.786,7206.61,High
8330,45231.81,0.26,23521,7919.88,52,3,55,salaried,13075.02,6,east,0.1751,0.3367,6859.97,Medium
8331,56478.13,0.1,11296,4201.99,54,0,42,salaried,11056.43,8,north,0.0744,0.372,3113.38,Low
8332,54182.39,0.08,8669,3452.05,69,5,47,salaried,35566.39,12,east,0.0637,0.3982,3242.75,Low
8333,27770.83,0.43,23883,18057.84,58,18,39,self-employed,2061.55,1,south,0.6502,0.7561,17739.8,High
8334,47763.7,0.29,27703,14273.92,40,10,65,salaried,7543.02,9,east,0.2988,0.5152,12819.83,Medium
8335,49859.27,0.12,11966,2410.61,68,2,32,contract,25985.52,1,south,0.0483,0.2015,449.18,Low
8336,75858.37,0.22,33378,8518.28,47,4,40,self-employed,21541.84,10,west,0.1123,0.2552,6080.97,Low
8337,87082.64,0.08,13933,4706.02,51,0,21,salaried,40212.68,2,west,0.054,0.3378,1878.96,Low
8338,47647.57,0.3,28589,17252.28,63,6,41,salaried,5774.54,3,west,0.3621,0.6035,14101.38,Medium
8339,46990.2,0.27,25375,8219.1,35,10,69,salaried,13248.57,7,east,0.1749,0.3239,456.38,Medium
8340,42412.34,0.14,11875,5907.95,29,10,65,salaried,12855.32,9,west,0.1393,0.4975,4897.92,Medium
8341,32521.88,0.34,22115,13898.86,42,8,21,salaried,3963.95,3,east,0.4274,0.6285,4092.58,High
8342,82506.8,0.07,11551,5318.18,67,5,30,salaried,27674.48,8,north,0.0645,0.4604,4098.71,Low
8343,96974.12,0.1,19395,6911.31,69,2,67,salaried,8288.6,15,south,0.0713,0.3563,1162.56,Low
8344,45440.22,0.18,16358,8048.2,34,3,52,contract,9741.74,9,north,0.1771,0.492,392.74,Medium
8345,33634.72,0.21,14127,4474.75,62,6,59,salaried,5991.39,10,east,0.133,0.3168,2908.78,Medium
8346,26220.6,0.35,18354,14890.05,69,10,42,contract,2422.58,7,west,0.5679,0.8113,6613.07,High
8347,31557.87,0.19,11992,6615.34,25,4,38,salaried,2499.12,4,south,0.2096,0.5516,5601.89,Medium
8348,86409.3,0.14,24195,6493.82,52,4,68,contract,24735.22,4,west,0.0752,0.2684,5928.09,Low
8349,108512.67,0.13,28213,6094.05,58,2,66,salaried,11129.28,4,north,0.0562,0.216,2475.01,Low
8350,80939.11,0.28,45326,21906.89,31,3,52,self-employed,19464,6,east,0.2707,0.4833,13511.88,Low
8351,44023.25,0.14,12327,4717.31,55,10,47,salaried,4298.92,4,south,0.1072,0.3827,1318.95,Medium
8352,54029.65,0.2,21612,14871.03,50,3,48,salaried,2778.62,5,south,0.2752,0.6881,3854.18,Medium
8353,47572.06,0.3,28543,8708.66,29,7,38,contract,11548,9,east,0.1831,0.3051,7481.34,Medium
8354,115723.54,0.28,64805,19952.87,53,2,59,self-employed,39394.93,12,east,0.1724,0.3079,2902.33,Low
8355,24712.1,0.4,19770,14621.04,60,7,69,contract,2250.42,7,south,0.5917,0.7396,6507.92,High
8356,84779.93,0.11,18652,3939.63,29,0,49,salaried,31901.13,8,north,0.0465,0.2112,1788.83,Low
8357,95530.65,0.23,43944,10594.12,30,0,38,self-employed,55350.43,5,north,0.1109,0.2411,6191.39,Low
8358,58079.27,0.07,8131,2815.8,33,1,64,salaried,8175.99,5,west,0.0485,0.3463,1777.32,Low
8359,52144.96,0.28,29201,13568.31,22,9,28,salaried,2690.84,13,south,0.2602,0.4647,5868.95,Medium
8360,40617.82,0.33,26808,9963.65,52,7,51,contract,9886.61,11,east,0.2453,0.3717,4401.15,Medium
8361,75452.53,0.12,18109,6345.8,26,5,54,salaried,6987.43,7,east,0.0841,0.3504,3944.58,Low
8362,52675.26,0.2,21070,14318.68,23,5,27,contract,10656.32,11,east,0.2718,0.6796,10056.39,Medium
8363,69581.68,0.09,12525,6159.34,58,4,56,salaried,11980.38,13,east,0.0885,0.4918,4887.52,Low
8364,76430.47,0.17,25986,11137.4,67,1,38,contract,26942.73,14,south,0.1457,0.4286,7617.09,Low
8365,43496.63,0.31,26968,10035.18,29,6,58,self-employed,4717.89,12,north,0.2307,0.3721,75.62,Medium
8366,78726.03,0.09,14171,2556.83,34,5,29,salaried,30897.6,8,west,0.0325,0.1804,591.11,Low
8367,69608.51,0.06,8353,871.67,35,3,29,salaried,18242.25,9,north,0.0125,0.1044,117.66,Low
8368,88361.54,0.16,28276,11889.18,57,1,66,contract,30196.59,15,west,0.1346,0.4205,9650.28,Low
8369,62176.04,0.19,23627,3966.24,23,5,28,contract,22278.72,14,east,0.0638,0.1679,1907.59,Low
8370,11835.66,0.35,8285,8125.31,23,14,55,salaried,1164.27,2,east,0.6865,0.9807,3114.83,High
8371,22930.53,0.44,20179,15752.43,55,8,38,self-employed,773.4,3,south,0.687,0.7806,11813.5,High
8372,28742.68,0.39,22419,13862.19,46,16,25,salaried,2967.63,12,east,0.4823,0.6183,1060.15,High
8373,88441.49,0.23,40683,14536.27,41,0,34,self-employed,37893.46,12,south,0.1644,0.3573,10229.64,Low
8374,27171.9,0.31,16847,10852.33,41,19,48,contract,3974.93,2,south,0.3994,0.6442,5669.33,High
8375,41616.22,0.28,23305,13115.34,36,8,50,salaried,5704.6,10,south,0.3151,0.5628,5543.46,Medium
8376,27806.68,0.5,27807,24271.2,64,17,24,self-employed,2325.43,7,east,0.8729,0.8728,16021.99,High
8377,24031.55,0.44,21148,13111.29,53,6,59,salaried,879.05,12,east,0.5456,0.62,275.7,High
8378,44316,0.15,13295,8656.89,51,6,40,salaried,6966.53,2,north,0.1953,0.6511,888.67,Medium
8379,42069.2,0.18,15145,3856.47,25,4,45,contract,12978.94,12,west,0.0917,0.2546,1534.31,Low
8380,40539.18,0.28,22702,9736.07,52,4,48,salaried,8501.38,14,north,0.2402,0.4289,906.31,Medium
8381,50469.85,0.06,6056,2194.93,27,3,32,salaried,4554.97,15,east,0.0435,0.3624,1059.75,Low
8382,111760.39,0.2,44704,21203.54,69,0,22,self-employed,10961.77,2,west,0.1897,0.4743,12620.05,Low
8383,92916.16,0.13,24158,11792.37,55,1,63,salaried,26850.45,14,south,0.1269,0.4881,7600.88,Low
8384,56955.12,0.15,17087,10810.27,24,6,34,salaried,7083.15,14,west,0.1898,0.6327,2559.15,Medium
8385,72330.81,0.14,20253,8257.24,24,0,42,salaried,24285.7,2,south,0.1142,0.4077,6310.29,Low
8386,24447.1,0.46,22491,18394.93,66,10,51,salaried,2613.8,15,east,0.7524,0.8179,1676.6,High
8387,60521.93,0.1,12104,3822.48,29,5,43,salaried,11469.98,12,west,0.0632,0.3158,3550.05,Low
8388,33463.82,0.24,16063,8742.42,59,3,68,self-employed,4334.49,13,south,0.2612,0.5443,1191.9,Medium
8389,76031.6,0.11,16727,8251.21,26,4,40,salaried,17281.67,4,north,0.1085,0.4933,3582.55,Low
8390,21115.37,0.3,12669,7772.22,31,15,58,salaried,572.75,1,north,0.3681,0.6135,299.33,High
8391,49505.78,0.27,26733,13059.64,49,9,24,salaried,6303.13,2,south,0.2638,0.4885,6320.44,Medium
8392,85938.38,0.13,22344,4122.95,44,4,35,salaried,17186.32,3,north,0.048,0.1845,3820.16,Low
8393,41030.34,0.12,9847,5344.36,47,6,44,salaried,10635.65,7,north,0.1303,0.5427,1146.28,Medium
8394,92446.39,0.15,27734,9251.73,62,4,45,self-employed,60624.46,10,west,0.1001,0.3336,8384.93,Low
8395,33448.41,0.29,19400,13078.32,32,3,21,salaried,6079.12,1,north,0.391,0.6741,6594.73,Medium
8396,61169.49,0.2,24468,5848.57,66,3,27,contract,15267.23,6,west,0.0956,0.239,631.33,Low
8397,87592.34,0.08,14015,5760.31,68,4,51,salaried,8758.93,3,east,0.0658,0.411,4445.28,Low
8398,50423.02,0.29,29245,17253.21,41,3,32,salaried,5318.33,3,north,0.3422,0.59,7543.32,Medium
8399,92708.32,0.1,18542,5114.18,37,1,62,salaried,52390.74,4,east,0.0552,0.2758,2451.77,Low
8400,30597.52,0.23,14075,7189.64,46,8,25,salaried,1754.32,13,north,0.235,0.5108,4407.33,Medium
8401,36681.74,0.2,14673,7110.81,27,5,64,contract,2564.61,4,south,0.1939,0.4846,5899.19,Medium
8402,48010.35,0.28,26886,18123.27,25,8,70,contract,10968.57,7,south,0.3775,0.6741,7430.17,Medium
8403,27274.37,0.27,14728,9497.69,30,12,62,salaried,1224.4,3,east,0.3482,0.6449,7141.97,High
8404,63940.75,0.32,40922,21961.91,48,9,58,self-employed,14400.42,8,east,0.3435,0.5367,3532.97,Medium
8405,64661.68,0.17,21985,5572.05,60,5,32,self-employed,30488.72,8,east,0.0862,0.2534,267.28,Low
8406,39957.21,0.4,31966,20394.87,24,6,59,contract,6040.37,11,south,0.5104,0.638,963.29,High
8407,28622.23,0.27,15456,10783.02,26,9,38,salaried,2526.81,13,east,0.3767,0.6977,452.18,High
8408,56652.5,0.26,29459,16067.9,41,8,22,salaried,14005.76,7,south,0.2836,0.5454,8454.89,Medium
8409,29256.59,0.4,23405,21050.4,66,13,30,salaried,1527.07,2,east,0.7195,0.8994,8214.4,High
8410,19828.06,0.42,16656,13401.12,23,19,35,salaried,325.16,5,west,0.6759,0.8046,10531.24,High
8411,71650.68,0.11,15763,4777.86,51,1,50,self-employed,20854.26,6,west,0.0667,0.3031,14.82,Low
8412,80046.24,0.18,28817,10309.85,38,1,64,contract,25802.1,12,north,0.1288,0.3578,6921.39,Low
8413,57141.68,0.07,8000,1275.83,64,1,37,salaried,2965.04,10,west,0.0223,0.1595,477.35,Low
8414,13585.62,0.4,10868,7299.63,52,12,24,contract,651.28,4,east,0.5373,0.6717,3435.86,High
8415,70730.13,0.18,25463,12316.48,20,4,27,contract,6990.89,13,west,0.1741,0.4837,1662.43,Low
8416,52002.26,0.21,21841,14962.47,65,4,61,contract,5304.27,10,west,0.2877,0.6851,11461.23,Medium
8417,20392.08,0.43,17537,15966.21,60,11,51,self-employed,1224.08,5,east,0.783,0.9104,13889.4,High
8418,24509.16,0.41,20098,18413.85,63,15,59,self-employed,1689.64,14,west,0.7513,0.9162,649.81,High
8419,43514.36,0.24,20887,7044.28,69,5,54,salaried,3624.47,9,east,0.1619,0.3373,2381.23,Medium
8420,95131.68,0.21,39955,9919.4,60,4,26,contract,14372.22,11,west,0.1043,0.2483,4126.3,Low
8421,86370.51,0.14,24184,6813.7,27,0,70,salaried,26347.16,7,east,0.0789,0.2817,5833.51,Low
8422,30981.36,0.31,19208,12625.75,51,6,58,salaried,1938.19,2,south,0.4075,0.6573,10039.98,High
8423,33166.44,0.28,18573,11324.77,49,17,65,salaried,2581.24,11,south,0.3415,0.6097,6213.21,High
8424,18083.63,0.37,13382,9214.44,65,13,54,self-employed,1025.86,1,north,0.5095,0.6886,1659.05,High
8425,10407.26,0.46,9575,9446.8,47,15,64,salaried,793.86,2,west,0.9077,0.9866,5233.95,High
8426,73864.73,0.17,25114,11820.97,60,3,35,self-employed,42482.6,3,north,0.16,0.4707,5211.47,Low
8427,56329.57,0.23,25912,10188.86,51,3,34,salaried,13727.43,11,east,0.1809,0.3932,9201.96,Medium
8428,90402.67,0.15,27121,12908.72,44,1,26,salaried,31295.19,2,south,0.1428,0.476,3457.73,Low
8429,41222.16,0.28,23084,10068.47,53,4,70,salaried,8672.68,11,east,0.2442,0.4362,8008.15,Medium
8430,108778.33,0.05,10878,4381.82,52,0,57,salaried,13924.04,3,north,0.0403,0.4028,2476.82,Low
8431,91646.91,0.05,9165,2300.75,32,1,70,salaried,38642.92,10,east,0.0251,0.251,76.58,Low
8432,20785.34,0.49,20370,12609.15,44,18,52,salaried,582.46,15,east,0.6066,0.619,3154.43,High
8433,56652.68,0.13,14730,10107.27,61,9,23,salaried,3051.73,11,east,0.1784,0.6862,1320.14,Medium
8434,13925.91,0.4,11141,7893.59,59,15,23,contract,502.1,11,east,0.5668,0.7085,3697.03,High
8435,48309.33,0.24,23188,7451.23,58,4,42,salaried,3106.59,15,south,0.1542,0.3213,5903.62,Medium
8436,72053.36,0.12,17293,8601.26,63,3,42,self-employed,12298.61,12,east,0.1194,0.4974,5048.13,Low
8437,44322.5,0.17,15070,8381.81,68,9,30,salaried,13366.38,14,east,0.1891,0.5562,2738.62,Medium
8438,29235.58,0.38,22219,17292.14,63,20,23,salaried,2868.49,12,south,0.5915,0.7783,12567.75,High
8439,54252.25,0.34,36892,23237.25,67,5,32,self-employed,11610.42,9,east,0.4283,0.6299,14409.36,Medium
8440,25783.98,0.32,16502,14651,29,14,49,self-employed,2572.4,4,east,0.5682,0.8878,1018.62,High
8441,76691.42,0.12,18406,4986.15,50,0,68,salaried,12883.26,12,north,0.065,0.2709,538.77,Low
8442,54206.25,0.15,16262,2590.65,63,5,37,salaried,6477.74,9,south,0.0478,0.1593,262.39,Low
8443,14073.08,0.31,8725,7548.64,30,14,27,contract,1717.03,11,west,0.5364,0.8652,2407.25,High
8444,41387.36,0.08,6622,3014.5,44,3,33,salaried,7851.8,3,east,0.0728,0.4552,1745.32,Low
8445,46662.94,0.25,23331,11814.3,65,10,22,salaried,9011.3,12,north,0.2532,0.5064,11001.13,Medium
8446,93849.01,0.13,24401,7895.92,64,5,24,salaried,37259.18,1,south,0.0841,0.3236,5277.79,Low
8447,21136.56,0.42,17755,11330.67,53,4,30,self-employed,2380.57,11,east,0.5361,0.6382,8028.83,Medium
8448,95793.8,0.12,22991,10990.3,39,2,59,self-employed,31466.48,5,west,0.1147,0.478,1065.32,Low
8449,58902.39,0.18,21205,10960.87,26,6,44,salaried,12063.54,10,east,0.1861,0.5169,1154.82,Medium
8450,26272.06,0.49,25747,15916.14,52,8,37,salaried,1314.36,10,north,0.6058,0.6182,2201,High
8451,103107.01,0.11,22684,3651,54,4,26,salaried,13412.29,14,south,0.0354,0.161,2127.37,Low
8452,79349.88,0.15,23805,11422.58,48,5,39,salaried,7253.66,2,north,0.144,0.4798,8489.71,Low
8453,61152.76,0.08,9784,4238.32,31,5,25,salaried,35959.51,4,south,0.0693,0.4332,3353.95,Low
8454,75045.27,0.14,21013,7436.14,24,4,52,salaried,18194.36,2,west,0.0991,0.3539,1565.39,Low
8455,104070.65,0.12,24977,7182.36,31,3,30,salaried,23519.88,2,east,0.069,0.2876,5189.43,Low
8456,38868.58,0.42,32650,15160.78,48,6,29,self-employed,1975.34,13,north,0.3901,0.4643,4896.42,Medium
8457,86294.16,0.23,39695,4669.94,54,2,47,self-employed,48324.28,3,west,0.0541,0.1176,2604.54,Low
8458,88150.87,0.2,35260,15782.09,39,3,33,contract,19013.49,5,west,0.179,0.4476,8052.94,Low
8459,56755.01,0.17,19297,8673.52,56,4,39,salaried,16662.62,4,east,0.1528,0.4495,633.33,Medium
8460,11947.96,0.38,9080,7332.73,20,12,41,contract,410.38,2,north,0.6137,0.8076,6166.34,High
8461,100775.52,0.12,24186,7624.01,35,3,44,contract,19730.98,15,east,0.0757,0.3152,5600.02,Low
8462,35548.63,0.21,14930,9487.44,49,6,58,salaried,4951.68,11,east,0.2669,0.6355,6422,Medium
8463,60158.22,0.28,33689,12762.19,28,8,24,salaried,11480.28,14,south,0.2121,0.3788,4340.29,Medium
8464,74544.17,0.2,29818,8647.37,61,1,44,self-employed,20682.82,14,south,0.116,0.29,8576.94,Low
8465,41405.93,0.22,18219,12432.83,29,3,55,self-employed,11829.59,10,east,0.3003,0.6824,781.11,Medium
8466,52703.71,0.24,25298,14773.13,32,3,23,contract,3426.39,2,south,0.2803,0.584,4467.28,Medium
8467,58037.91,0.35,40627,18669.71,67,7,24,self-employed,6107.25,14,north,0.3217,0.4595,2457.74,Medium
8468,72921.04,0.05,7292,2573.16,39,3,57,salaried,27206.69,6,south,0.0353,0.3529,606.03,Low
8469,23025.51,0.34,15657,13076.93,48,12,60,salaried,984.41,7,west,0.5679,0.8352,5835.68,High
8470,70881.8,0.06,8506,2705.44,23,4,68,salaried,15005.86,12,east,0.0382,0.3181,1658.05,Low
8471,71372.73,0.12,17129,5375.66,65,3,55,contract,31341.64,10,east,0.0753,0.3138,526.86,Low
8472,49965.81,0.31,30979,18192.77,68,4,51,contract,10298.7,6,north,0.3641,0.5873,10569.93,Medium
8473,78635.35,0.05,7864,3560.62,47,2,64,salaried,18795.67,7,east,0.0453,0.4528,2771.78,Low
8474,98872.44,0.15,29662,7842.54,56,3,45,salaried,42503.29,1,south,0.0793,0.2644,7213.44,Low
8475,38064.42,0.15,11419,7879.89,32,7,60,salaried,1805.57,6,west,0.207,0.6901,1644.1,Medium
8476,52530.57,0.26,27316,12597.61,22,7,33,salaried,2729.22,11,east,0.2398,0.4612,11239.33,Medium
8477,90673.15,0.14,25388,9412.09,56,3,24,contract,15232.15,3,south,0.1038,0.3707,8198.44,Low
8478,42185.49,0.16,13499,5508.93,67,9,66,salaried,4905.3,1,west,0.1306,0.4081,1552.43,Medium
8479,23215.84,0.46,21359,19202.22,38,10,34,salaried,918.5,8,east,0.8271,0.899,13201.02,High
8480,28411.78,0.35,19888,15021.88,47,10,33,salaried,1543.87,4,east,0.5287,0.7553,10418.29,High
8481,69616.75,0.09,12531,3168.41,38,1,47,salaried,21484.78,10,east,0.0455,0.2528,3001.84,Low
8482,41362.97,0.23,19027,7242.78,36,7,26,salaried,1925.56,8,west,0.1751,0.3807,1674.24,Medium
8483,60427.6,0.1,12086,1546.16,37,0,37,salaried,14695.04,10,east,0.0256,0.1279,143.23,Low
8484,18636.29,0.33,12300,9097.56,37,6,56,salaried,1256.44,14,east,0.4882,0.7396,5090.69,High
8485,17757.77,0.39,13851,11633.91,42,20,60,self-employed,1183.27,11,south,0.6551,0.8399,2991.96,High
8486,65939.38,0.18,23738,2809.83,59,2,69,self-employed,22475.73,4,south,0.0426,0.1184,662.65,Low
8487,27432.81,0.31,17008,6399.38,69,10,55,self-employed,7618.82,4,south,0.2333,0.3763,5907.45,Medium
8488,13440.52,0.46,12365,8631.05,28,6,37,self-employed,1208.63,12,south,0.6422,0.698,6241.31,High
8489,53686.54,0.22,23622,8858.21,48,3,61,contract,2920.76,14,east,0.165,0.375,5933.11,Medium
8490,43586.41,0.36,31382,10707.8,70,4,22,contract,8758.36,10,west,0.2457,0.3412,10196.03,Medium
8491,33720.67,0.36,24279,16342.17,61,17,33,salaried,2206.36,4,east,0.4846,0.6731,1128.29,High
8492,32325.86,0.25,16163,15746.31,48,13,22,salaried,4424.96,6,north,0.4871,0.9742,9245.14,High
8493,40373.76,0.13,10497,6437.69,21,4,48,salaried,8531.87,14,west,0.1595,0.6133,3138.15,Medium
8494,18515.7,0.37,13702,13270.16,36,13,63,salaried,1847.38,9,north,0.7167,0.9685,4009.56,High
8495,46517.81,0.17,15816,10375.27,64,7,46,contract,7385.36,5,east,0.223,0.656,6086.51,Medium
8496,73340.24,0.2,29336,7631.48,50,0,42,self-employed,26194.43,12,west,0.1041,0.2601,6107.27,Low
8497,51363.72,0.19,19518,8738.41,47,10,67,salaried,9721.24,13,west,0.1701,0.4477,4905.58,Medium
8498,50173.07,0.14,14048,5773.11,62,4,63,self-employed,4157.39,10,south,0.1151,0.411,1003.99,Low
8499,85051.88,0.12,20412,9398.84,67,5,23,salaried,47707.48,14,east,0.1105,0.4605,5298.28,Low
8500,36129.69,0.4,28904,26028.49,58,12,55,contract,1078.81,15,north,0.7204,0.9005,5113.43,High
8501,22217.73,0.4,17774,14798.21,49,20,32,contract,1320.41,8,west,0.6661,0.8326,2236.27,High
8502,29294.85,0.5,29295,24104.96,54,19,44,self-employed,722.21,8,west,0.8228,0.8228,13180.51,High
8503,61589.22,0.13,16013,4570.79,67,5,25,salaried,24384.69,4,south,0.0742,0.2854,484.84,Low
8504,70991.57,0.13,18458,5202.57,70,3,40,salaried,18343.34,15,west,0.0733,0.2819,1957.1,Low
8505,18854.88,0.39,14707,9156.44,39,9,59,salaried,1305.25,11,south,0.4856,0.6226,5950.72,High
8506,35729.88,0.48,34301,23536.23,35,16,59,salaried,1264.02,10,west,0.6587,0.6862,13725.11,High
8507,38732.85,0.45,34860,22920.87,53,8,33,salaried,6134.77,9,west,0.5918,0.6575,11088.34,High
8508,72633.23,0.18,26148,7523.54,33,1,61,contract,30640.72,9,east,0.1036,0.2877,1828.16,Low
8509,34109.31,0.43,29334,20990.84,45,14,65,salaried,947.77,5,west,0.6154,0.7156,6305.61,High
8510,29086.23,0.47,27341,20542.04,39,19,32,salaried,3141.06,6,south,0.7062,0.7513,4516.96,High
8511,74236.1,0.1,14847,7254.15,61,4,33,salaried,26173.52,5,south,0.0977,0.4886,3811.28,Low
8512,103860.97,0.14,29081,11799.71,70,2,30,salaried,29399.3,3,south,0.1136,0.4058,10474.88,Low
8513,20940.85,0.4,16753,10987.35,43,17,53,contract,811,11,north,0.5247,0.6558,9260.62,High
8514,70316.14,0.14,19689,8340.68,62,3,60,salaried,28686,8,west,0.1186,0.4236,6671.35,Low
8515,64627.25,0.13,16803,4652.51,37,2,36,contract,10850.03,9,east,0.072,0.2769,1320.55,Low
8516,93313.76,0.08,14930,6595.48,62,3,65,salaried,45949.67,15,east,0.0707,0.4418,3108.25,Low
8517,65722.98,0.14,18402,7432.36,28,0,55,contract,40456.08,4,north,0.1131,0.4039,2910.88,Low
8518,77831.82,0.1,15566,4785.75,38,0,23,salaried,32391.83,9,west,0.0615,0.3074,2521.29,Low
8519,74797.5,0.18,26927,10443.97,39,1,25,self-employed,25720.03,9,south,0.1396,0.3879,4647.89,Low
8520,72140.85,0.13,18757,8907.07,61,0,46,salaried,7012.91,7,north,0.1235,0.4749,4069.31,Low
8521,23408.83,0.38,17791,14505.86,49,16,31,self-employed,1893.85,8,north,0.6197,0.8153,990.41,High
8522,73720.81,0.2,29488,4706.65,45,2,27,self-employed,11379.29,15,south,0.0638,0.1596,947.16,Low
8523,103776.98,0.06,12453,4076.01,50,0,30,salaried,16263.78,3,north,0.0393,0.3273,1531.75,Low
8524,86624.27,0.11,19057,2263.42,54,2,62,salaried,17151.53,15,north,0.0261,0.1188,528.93,Low
8525,45892.88,0.33,30289,14584.49,22,4,54,contract,13297.99,5,south,0.3178,0.4815,12767.05,Medium
8526,73779.79,0.15,22134,4188.33,59,1,23,salaried,30218.41,3,west,0.0568,0.1892,3777.44,Low
8527,61181.38,0.14,17131,6136.31,48,3,28,contract,4217.03,7,east,0.1003,0.3582,4240.19,Low
8528,70581.45,0.16,22586,5866.16,25,1,51,self-employed,14756.77,6,east,0.0831,0.2597,5593.3,Low
8529,24838.83,0.34,16890,13611.13,20,18,31,salaried,1477.17,11,south,0.548,0.8059,1490.99,High
8530,44380.76,0.23,20415,13406.48,43,3,65,salaried,9865.02,3,south,0.3021,0.6567,4646.71,Medium
8531,82273.7,0.09,14809,4202.33,57,5,27,contract,17571.23,9,west,0.0511,0.2838,4137.15,Low
8532,35237.73,0.43,30304,30271.67,53,16,65,salaried,5028.81,12,north,0.8591,0.9989,19729.25,High
8533,73274.71,0.06,8793,1359.45,70,2,22,salaried,33885.96,1,west,0.0186,0.1546,1298.46,Low
8534,101151.31,0.26,52599,23297.64,26,1,26,self-employed,59413.13,10,north,0.2303,0.4429,4925.41,Low
8535,42968.88,0.26,22344,9951.02,30,10,61,salaried,1986.32,3,north,0.2316,0.4454,4500.87,Medium
8536,46993.99,0.32,30076,18590.89,30,4,52,contract,2439.86,15,west,0.3956,0.6181,4795.06,Medium
8537,44004.11,0.25,22002,10990.09,55,4,40,salaried,11155.44,15,south,0.2498,0.4995,9954.91,Medium
8538,99920.06,0.13,25979,8033.91,39,2,54,salaried,7549.88,15,south,0.0804,0.3092,5142.6,Low
8539,36596.5,0.2,14639,7512.48,35,7,70,salaried,8653.27,11,west,0.2053,0.5132,5104.95,Medium
8540,91946.07,0.05,9195,1808.31,24,2,36,salaried,33749.62,15,north,0.0197,0.1967,1092.41,Low
8541,106153.55,0.15,31846,3864.48,43,1,45,salaried,50267.52,10,north,0.0364,0.1213,3064.06,Low
8542,43963.19,0.23,20223,11351.76,49,7,32,self-employed,11257.57,11,north,0.2582,0.5613,5782.79,Medium
8543,4738.73,0.5,4739,2892.07,49,15,27,self-employed,235.2,7,north,0.6103,0.6103,2509.59,High
8544,63166.2,0.22,27793,10855.79,58,4,59,self-employed,12419.45,3,west,0.1719,0.3906,450.8,Low
8545,40685.21,0.27,21970,9435.44,67,8,37,salaried,8878.11,14,east,0.2319,0.4295,7537.26,Medium
8546,48969.89,0.2,19588,8979.53,66,8,65,salaried,6694.81,3,south,0.1834,0.4584,158.72,Medium
8547,34215.95,0.4,27373,24667.27,56,15,31,contract,1651.83,2,south,0.7209,0.9012,8140.34,High
8548,78474.74,0.14,21973,3523.58,52,4,26,salaried,13682.36,9,east,0.0449,0.1604,1594.38,Low
8549,40594.22,0.2,16238,9090.23,39,3,43,salaried,7203.16,11,north,0.2239,0.5598,5030.69,Medium
