customer_id,income,income_volatility,credit_limit,loan_amount,transaction_frequency,missed_payment_count,age,employment_type,average_balance,account_tenure,region,debt_to_income,credit_utilization,loan_amount_outstanding
8451,243337.59,0.49,237887,190712.25,36,20,45,self-employed,35076.67,2,north,0.7837,0.8017,184371.8
8452,114303.23,0.44,99558,87009.39,51,19,41,self-employed,18621.6,10,east,0.7612,0.874,71456.99
8453,254090.32,0.32,162872,137782.26,37,15,40,self-employed,162056.22,6,west,0.5423,0.846,103564.5
8454,347338.56,0.36,252585,184705.53,55,12,69,self-employed,189994.51,10,east,0.5318,0.7313,134406.66
8455,277977.31,0.37,205703,185142.44,64,13,46,self-employed,84832.3,12,north,0.666,0.9,158793.16
8456,203131.97,0.34,139958,103453.66,69,16,56,contract,148116.95,6,north,0.5093,0.7392,85678.85
8457,111152,0.42,93301,66603.34,21,20,64,contract,165488.45,5,east,0.5992,0.7139,58168.11
8458,124786.17,0.31,77268,64668.37,53,15,42,self-employed,96461.06,6,south,0.5182,0.8369,57062.95
8459,169068.72,0.47,159127,129350.92,24,7,67,self-employed,165469.22,7,east,0.7651,0.8129,123611.59
8460,256900.31,0.42,216670,158588.29,41,20,61,contract,143436.68,3,east,0.6173,0.7319,121333.12
8461,358035.31,0.46,331612,312384.83,47,19,62,contract,180617.9,5,west,0.8725,0.942,220018.89
8462,183292.73,0.47,173468,147147.15,44,15,65,self-employed,16539.05,5,west,0.8028,0.8483,139476.63
8463,232976.65,0.38,177342,139811.51,20,16,66,contract,77328.91,12,south,0.6001,0.7884,108756.93
8464,151357.14,0.36,110339,101360.72,23,14,63,contract,123298.13,2,north,0.6697,0.9186,73877.98
8465,320501.76,0.45,285759,225003.94,22,7,68,self-employed,115288.07,14,north,0.702,0.7874,161097.19
8466,302549.16,0.48,291234,209551.28,25,17,49,self-employed,57442.9,10,west,0.6926,0.7195,147057.64
8467,305981.75,0.38,230098,189994.72,64,17,44,self-employed,151419.41,15,north,0.6209,0.8257,140290.19
8468,323778.29,0.31,199706,146834.15,42,13,69,self-employed,49609.01,7,south,0.4535,0.7353,120615.51
8469,294250.16,0.41,241579,171588.98,49,9,60,self-employed,101009.99,10,west,0.5831,0.7103,164537.99
8470,125854.87,0.47,119260,105008.45,33,20,57,contract,60161.6,1,north,0.8344,0.8805,74544.99
8471,308258.94,0.34,211897,192675.4,67,15,68,contract,35329.62,6,north,0.625,0.9093,177894.85
8472,364969.94,0.33,241975,228490.56,36,14,47,contract,130949.48,6,south,0.6261,0.9443,195334.59
8473,175089.01,0.46,160382,125606.14,47,8,41,self-employed,24826.42,5,south,0.7174,0.7832,125461.54
8474,217598.37,0.45,197492,158242.26,33,7,44,contract,129265.91,14,south,0.7272,0.8013,150499.63
8475,197411.83,0.39,152876,119522.48,60,12,62,self-employed,42574.55,3,north,0.6054,0.7818,91087.36
8476,361493.11,0.49,357083,312613.61,35,11,47,self-employed,53158.7,10,north,0.8648,0.8755,251277.1
8477,296549.54,0.46,271817,255150.89,55,16,64,self-employed,171812.47,9,north,0.8604,0.9387,207835.51
8478,213049.75,0.45,192299,153642.4,41,10,59,contract,138303.3,4,east,0.7212,0.799,134334.72
8479,256557.27,0.37,190365,150194.02,36,14,41,self-employed,188092.47,2,north,0.5854,0.789,124526.23
8480,269056.9,0.49,261846,188006.91,67,11,64,self-employed,100562.89,14,east,0.6988,0.718,187150.07
8481,354136.61,0.37,263478,243985.13,51,17,59,self-employed,66101.26,1,west,0.689,0.926,227423.87
8482,271732.53,0.32,172822,160884.06,33,10,55,contract,109149.53,9,north,0.5921,0.9309,141953.9
8483,181214.3,0.39,140441,100069.32,58,12,67,contract,105023.17,14,south,0.5522,0.7125,91202.53
8484,155889.6,0.31,97680,70378.43,47,16,66,self-employed,194676.85,5,north,0.4515,0.7205,63659.03
8485,382517.21,0.33,253150,219100.93,58,20,45,contract,44078.01,1,west,0.5728,0.8655,195004.62
8486,323294.32,0.49,317734,225817.35,43,17,68,contract,109862.95,1,north,0.6985,0.7107,187326.2
8487,203541.39,0.45,181885,148610.96,21,10,53,self-employed,155645.92,10,south,0.7301,0.8171,107301.67
8488,352802.82,0.48,341936,307923.39,38,13,52,contract,63083.05,13,east,0.8728,0.9005,287851.84
8489,365684.2,0.38,274848,214552.5,67,13,43,self-employed,20661.23,4,north,0.5867,0.7806,174798.4
8490,302574.14,0.38,227052,210106.11,63,9,55,self-employed,198878.46,1,west,0.6944,0.9254,172416.92
8491,255138.55,0.45,231615,201257.65,43,19,49,self-employed,165891.48,7,north,0.7888,0.8689,170688.86
8492,118832.85,0.34,81686,69717.27,24,10,51,contract,130522.38,11,south,0.5867,0.8535,60763.81
8493,369510.92,0.49,359756,297671.45,39,18,69,self-employed,13975.76,13,north,0.8056,0.8274,287164.53
8494,252023.83,0.49,249151,204581.98,25,9,54,self-employed,22419.05,12,north,0.8118,0.8211,183276.16
8495,332430.07,0.4,263019,193117.34,32,11,63,contract,190180.42,4,east,0.5809,0.7342,151374.35
8496,300197.8,0.48,286869,227338.24,55,16,53,contract,78675.31,11,south,0.7573,0.7925,223288.52
8497,349832.68,0.34,237257,213640.39,36,20,61,self-employed,41717.89,4,north,0.6107,0.9005,170526.14
8498,257219.21,0.46,236282,213547.56,47,14,66,contract,76830.64,10,east,0.8302,0.9038,171705.94
8499,272506.26,0.48,259480,197880.52,23,7,67,self-employed,64155.84,5,west,0.7262,0.7626,166294.02
8500,318869.63,0.46,295592,259034.86,20,15,51,self-employed,73442.58,12,east,0.8124,0.8763,192452.51
8501,167546.32,0.48,161113,120461.35,70,19,45,contract,102752.01,12,east,0.719,0.7477,115274.78
8502,384378,0.32,249231,214588.41,33,15,62,contract,23075.32,13,east,0.5583,0.861,186618.49
8503,242548.55,0.49,235709,181957.76,37,10,50,self-employed,64331.42,14,east,0.7502,0.772,137525.6
8504,143749.82,0.41,119284,99990.97,63,10,45,self-employed,57938.2,11,south,0.6956,0.8383,84202.8
8505,119209.98,0.33,78559,74293.53,24,11,45,contract,124114.33,6,west,0.6232,0.9457,70754.98
8506,215129.74,0.49,210741,177241.51,20,17,64,contract,156956.64,3,east,0.8239,0.841,159023.73
8507,319974.7,0.39,250540,221537.25,67,9,43,self-employed,41160.61,4,north,0.6924,0.8842,174830.98
8508,368537.95,0.37,273897,196010.09,26,11,55,self-employed,106078.09,15,west,0.5319,0.7156,145065.6
8509,146478.13,0.43,126879,96985.77,32,15,64,contract,198081.72,8,west,0.6621,0.7644,87380.92
8510,330454.76,0.45,298863,244506.25,55,10,62,contract,49978.76,6,east,0.7399,0.8181,225244.39
8511,271632.36,0.33,177593,152782.51,51,13,64,self-employed,83508.99,2,west,0.5625,0.8603,140933.06
8512,195138.68,0.43,166258,157727.96,36,20,52,contract,152997.22,1,south,0.8083,0.9487,143434.5
8513,260849.28,0.36,186925,174048.02,56,18,48,contract,97229.44,11,east,0.6672,0.9311,171707.17
8514,238771,0.45,215562,154178.13,39,10,40,self-employed,116402.5,11,east,0.6457,0.7152,127447.87
8515,103029.27,0.33,67670,49750.89,70,13,45,self-employed,37662.67,14,east,0.4829,0.7352,42569.31
8516,337193.25,0.48,323368,265723.24,21,20,68,self-employed,27662.26,10,north,0.788,0.8217,209567.17
8517,130751.9,0.5,130124,98093.93,46,14,63,contract,108654.58,9,east,0.7502,0.7538,79469.44
8518,188274.03,0.33,122830,103805.97,41,9,51,contract,177158.54,6,west,0.5514,0.8451,86970.31
8519,115044.14,0.38,88285,73731.16,68,10,69,contract,36066.52,12,west,0.6409,0.8351,54552.36
8520,343768.61,0.49,334556,282782.99,53,15,67,self-employed,67559.55,2,west,0.8226,0.8452,238665.03
8521,291813.31,0.37,217751,153681.14,44,8,56,self-employed,121229.09,14,east,0.5266,0.7058,137099.35
8522,344186.77,0.36,249880,234557.18,63,20,68,contract,199161.52,8,east,0.6815,0.9387,173226.3
8523,380293.58,0.43,330323,306399.83,42,17,42,self-employed,159276.91,13,north,0.8057,0.9276,278413.21
8524,369312.79,0.46,337183,294619.49,28,11,45,self-employed,104511.05,4,north,0.7978,0.8738,274448.32
8525,361002.41,0.31,222016,197731.14,20,10,50,self-employed,177945.71,1,east,0.5477,0.8906,174444.56
8526,322854.86,0.45,289407,248394.69,21,20,48,contract,59895.8,10,east,0.7694,0.8583,203895.82
8527,197715.09,0.39,154574,134917.03,62,18,57,self-employed,133225.27,14,south,0.6824,0.8728,116598.69
8528,141341.54,0.34,95575,73194.39,41,9,62,contract,100001.4,15,south,0.5179,0.7658,72363.84
8529,232528.52,0.43,201602,171453.1,24,8,69,self-employed,144647.59,8,east,0.7373,0.8505,122753.23
8530,175589.28,0.41,142403,119715.18,67,16,52,self-employed,106926.96,15,north,0.6818,0.8407,119243.81
8531,169962.41,0.3,103235,89476.34,50,7,40,self-employed,189740.16,2,east,0.5264,0.8667,85365.39
8532,106280.07,0.34,71633,65539.25,46,8,57,self-employed,100400.88,2,north,0.6167,0.9149,53801.6
8533,206109.73,0.48,196670,173783.69,62,15,48,contract,17819.4,3,east,0.8432,0.8836,128613.79
8534,258890.13,0.32,166932,135173.39,52,13,45,contract,64111.99,15,north,0.5221,0.8098,102969.02
8535,215896.32,0.3,131610,113556.04,45,16,58,self-employed,100141.05,4,north,0.526,0.8628,105011.06
8536,290453.83,0.35,201401,182673.62,24,12,41,contract,44804.18,12,west,0.6289,0.907,162031.6
8537,296617.67,0.39,230235,178858.06,24,8,67,self-employed,178746.16,7,east,0.603,0.7769,155913.25
8538,238876.58,0.42,202233,182570.97,25,13,55,self-employed,70433.57,3,east,0.7643,0.9028,129856.52
8539,105414.62,0.33,69721,58734.52,24,13,48,self-employed,128692.51,13,east,0.5572,0.8424,48574.88
8540,128622.76,0.39,100583,75118.34,56,13,56,contract,79630.18,4,west,0.584,0.7468,74408.33
8541,141417.32,0.44,125494,91971.94,44,17,60,contract,50434.19,12,north,0.6504,0.7329,84005.27
8542,256720.63,0.38,197367,175899.91,63,10,57,contract,68416.04,4,west,0.6852,0.8912,173784.2
8543,343526.31,0.36,245072,224851.94,70,17,60,self-employed,111777.88,3,east,0.6545,0.9175,160845.25
8544,163812.06,0.38,124497,97933.72,62,18,56,self-employed,182202.93,13,west,0.5978,0.7866,76408.12
8545,111088.4,0.3,67542,48244.68,65,7,62,self-employed,23491.99,11,east,0.4343,0.7143,37714.08
8546,393655.9,0.45,357361,258942.54,25,10,67,contract,81659.68,6,east,0.6578,0.7246,186742.85
8547,155320.6,0.37,115093,87788.63,36,16,69,self-employed,49221.25,1,south,0.5652,0.7628,61497.99
8548,373735.73,0.44,330009,285478.06,46,18,62,contract,104613.52,6,east,0.7639,0.8651,213956.6
8549,153819,0.49,149389,119639.05,36,8,51,contract,188516.79,3,east,0.7778,0.8009,112454.22
8550,189439.51,0.31,117074,103501.31,66,12,60,contract,111916.05,7,north,0.5464,0.8841,91129.73
8551,139598.2,0.42,116257,89530.66,55,15,64,contract,43613.92,6,west,0.6413,0.7701,69707.14
8552,174048.87,0.44,153929,131391.07,50,13,55,contract,39892.2,4,west,0.7549,0.8536,124151.66
8553,347709.94,0.44,305081,259396.19,56,12,49,contract,74389.57,8,west,0.746,0.8503,236437.06
8554,215804.85,0.31,135871,120968.39,52,11,68,contract,192626.27,1,south,0.5605,0.8903,104519.27
8555,273914.79,0.45,248550,194497.8,57,17,68,contract,90690.38,5,north,0.7101,0.7825,173562.51
8556,398674,0.35,282102,200824.57,44,11,55,self-employed,104110.4,8,west,0.5037,0.7119,167287.88
8557,368069.87,0.4,294088,272134.35,22,20,63,self-employed,18892.52,12,north,0.7394,0.9254,261994.49
8558,111230.26,0.4,89652,77994.78,62,17,67,self-employed,99851.87,15,east,0.7012,0.87,68947.33
8559,243730.72,0.38,183529,159154.88,70,12,61,self-employed,35701.17,4,south,0.653,0.8672,148471.63
8560,118820.13,0.34,80750,75175.34,24,14,67,self-employed,97427.85,15,south,0.6327,0.931,60344.6
8561,271575.82,0.37,199282,153511.65,62,19,51,contract,104624.59,1,south,0.5653,0.7703,134059.44
8562,227681.77,0.41,184832,140990.26,29,20,63,self-employed,107985.65,12,east,0.6192,0.7628,126228.03
8563,191971.25,0.3,116104,87012.02,31,20,55,contract,48052.98,11,north,0.4533,0.7494,74974.84
8564,347739.58,0.31,215738,161321.28,44,10,67,contract,54815.87,10,north,0.4639,0.7478,120757.35
8565,138762.53,0.33,90695,74412.51,34,19,51,self-employed,23447.61,5,north,0.5363,0.8205,52703.95
8566,233095.81,0.43,199763,148680.35,40,8,62,self-employed,184381.79,11,north,0.6379,0.7443,122607.6
8567,348685.71,0.48,335226,302922.12,44,11,50,self-employed,193012,5,north,0.8688,0.9036,269985.87
8568,154203.39,0.34,104272,76700.82,27,18,68,self-employed,151240.27,14,east,0.4974,0.7356,60688.25
8569,339676.55,0.38,259649,191312.38,62,14,46,self-employed,135589.12,8,south,0.5632,0.7368,185179.48
8570,257597.68,0.36,187480,159591.79,52,17,60,contract,81102.37,12,east,0.6195,0.8512,145186.04
8571,104383.68,0.34,70605,60053.6,26,19,40,self-employed,104485.39,9,south,0.5753,0.8506,54130.36
8572,239230.01,0.46,221192,190367.02,35,9,56,self-employed,140634.94,3,west,0.7957,0.8606,180217.11
8573,212810.97,0.31,133858,115676.75,48,12,53,self-employed,129775.55,9,north,0.5436,0.8642,106172.3
8574,279304.6,0.43,239029,183914.92,23,14,49,self-employed,136333.06,14,south,0.6585,0.7694,166517.65
8575,397998.53,0.36,288310,253484.16,36,7,61,self-employed,119522.86,2,south,0.6369,0.8792,201376.86
8576,287110.66,0.49,280737,197052.14,50,19,45,contract,44391.53,14,west,0.6863,0.7019,180131.07
8577,199908.15,0.39,155449,120379,24,17,47,self-employed,176011.7,15,west,0.6022,0.7744,87486.41
8578,296259.08,0.38,227942,177002.93,49,14,55,contract,78019.18,6,east,0.5975,0.7765,174662.17
8579,249728.28,0.45,225904,210737.62,29,16,69,self-employed,25642.71,15,west,0.8439,0.9329,151882.78
8580,321127.98,0.41,264096,193324.66,62,19,58,contract,38967.57,3,east,0.602,0.732,143560.34
8581,378520.89,0.3,227491,212142.12,59,15,59,contract,56024.95,9,west,0.5605,0.9325,185038.39
8582,114168.91,0.34,78320,69975.15,40,7,53,contract,23191.61,10,north,0.6129,0.8935,68973.19
8583,190838.57,0.43,162404,126763.51,39,17,66,self-employed,13706.88,12,west,0.6642,0.7805,125239.84
8584,322283.94,0.44,284319,234821.92,29,10,62,self-employed,64667.37,7,east,0.7286,0.8259,187704.69
8585,229847.45,0.43,199645,170882.48,55,18,69,self-employed,133503.36,3,south,0.7435,0.8559,161673.62
8586,364487.59,0.49,357344,262559.41,40,16,53,self-employed,71396.73,2,east,0.7204,0.7348,196895.44
8587,311794.7,0.38,238585,205225.86,53,12,56,contract,89075.73,15,south,0.6582,0.8602,192200.72
8588,337517.22,0.5,335290,239692.1,36,16,67,contract,167825.18,12,south,0.7102,0.7149,181949.6
8589,394473.26,0.3,237552,215339.7,51,19,58,self-employed,22549.82,6,south,0.5459,0.9065,200067.12
8590,203790.39,0.39,159364,124618.5,49,13,54,self-employed,180171.91,5,east,0.6115,0.782,112672.01
8591,239248.39,0.46,222262,198549.8,29,17,53,contract,102065.05,12,south,0.8299,0.8933,147141.24
8592,362376.83,0.41,296859,252766.16,30,11,62,contract,40577.32,15,east,0.6975,0.8515,193523.86
8593,314194.33,0.33,206803,177042.48,42,7,69,self-employed,113735.92,2,south,0.5635,0.8561,156385.51
8594,179028.27,0.43,154788,115464.34,32,13,41,self-employed,31612.78,7,west,0.645,0.746,95857.42
8595,237586.71,0.4,191875,153567.69,45,10,42,contract,145239.36,11,west,0.6464,0.8004,144673.16
8596,247649.43,0.38,188511,135211.72,66,11,63,contract,185317.74,2,east,0.546,0.7173,123024.89
8597,140628.46,0.32,90537,77129.65,21,17,55,self-employed,121568.61,2,west,0.5485,0.8519,59694.43
8598,332504.26,0.46,305970,253717.72,62,8,46,contract,99848.36,3,south,0.7631,0.8292,200046.34
8599,346429.19,0.39,272224,222057.81,27,11,58,self-employed,167538.84,5,north,0.641,0.8157,203245.93
8600,203303.68,0.47,192691,154709.17,32,12,47,contract,12024.18,15,east,0.761,0.8029,144670.37
8601,151226.17,0.33,98811,79072.35,33,18,60,self-employed,191845.74,12,west,0.5229,0.8002,71560.27
8602,371070.46,0.46,344799,246095.06,20,15,48,self-employed,92311.32,5,east,0.6632,0.7137,191402.9
8603,334914.06,0.44,297002,230211.37,68,13,64,self-employed,27874.01,13,west,0.6874,0.7751,170834.95
8604,177512.87,0.4,141336,104377.36,44,17,59,self-employed,68475.34,3,north,0.588,0.7385,92270.07
8605,380759.09,0.36,274147,227466.81,45,15,49,self-employed,59869.04,15,east,0.5974,0.8297,165894.99
8606,294430.38,0.49,286363,234388.36,62,15,67,contract,116973.29,12,east,0.7961,0.8185,213912.41
8607,393302.74,0.43,339263,238765.51,48,15,59,contract,84551.12,14,south,0.6071,0.7038,235356.53
8608,153242.33,0.47,142944,117573.08,49,8,54,contract,56354.37,13,north,0.7672,0.8225,111114.91
8609,210314.35,0.32,134054,101663.31,20,20,59,self-employed,175235.47,5,west,0.4834,0.7584,75968.52
8610,171987.75,0.48,164386,120799.39,49,12,54,contract,159345.39,2,south,0.7024,0.7349,100178.06
8611,163065.53,0.34,109613,96790.88,49,17,59,contract,171632.03,9,south,0.5936,0.883,84784.3
8612,331577.56,0.39,258166,202418.77,36,8,41,contract,15540.43,9,west,0.6105,0.7841,177342.93
8613,122942.42,0.33,82273,68664.38,59,13,46,contract,92703.71,9,east,0.5585,0.8346,54217.68
8614,160087.75,0.47,150482,121480.77,48,15,56,self-employed,138717.35,8,west,0.7588,0.8073,113453.26
8615,298086.63,0.47,280976,217002.31,33,17,60,contract,172031.46,8,west,0.728,0.7723,194902.06
8616,126250.81,0.48,121857,102821.64,41,10,41,self-employed,158464.34,4,west,0.8144,0.8438,98158.84
8617,277698.13,0.39,219326,187224.51,61,17,64,self-employed,175689.65,8,south,0.6742,0.8536,185168.18
8618,115373.87,0.33,75131,66655.45,38,15,61,self-employed,159915.49,8,west,0.5777,0.8872,65939.34
8619,304077.42,0.48,293678,273514.67,64,7,64,contract,91583.09,2,east,0.8995,0.9313,223997.29
8620,217061.05,0.45,195919,145565.08,67,10,50,contract,106026.48,5,south,0.6706,0.743,136645.76
8621,349504.37,0.49,341606,239323.84,43,8,60,contract,185679.67,12,east,0.6848,0.7006,191022.27
8622,307038.38,0.47,289967,227173.9,44,7,51,self-employed,59153.56,15,east,0.7399,0.7834,214782.21
8623,243607.52,0.47,228991,177989.87,50,13,47,self-employed,14393.45,6,south,0.7306,0.7773,164764.57
8624,374547.53,0.3,226901,198518.93,59,8,44,self-employed,61680.57,12,south,0.53,0.8749,197974.94
8625,311821.72,0.42,260246,193837.87,69,11,52,contract,64071.33,7,west,0.6216,0.7448,154247.12
8626,394835.53,0.41,322423,263696.85,33,20,52,self-employed,70767.06,10,west,0.6679,0.8179,240298.5
8627,267202.57,0.36,191477,156978.47,34,15,51,contract,197989.8,1,west,0.5875,0.8198,137278.08
8628,326382.87,0.42,276773,224834.59,45,11,45,self-employed,191711.87,6,north,0.6889,0.8123,177747.51
8629,355375.03,0.36,256296,228473.1,66,15,49,contract,72189.45,5,north,0.6429,0.8914,184052.79
8630,397820.2,0.3,242591,171795.41,35,12,47,self-employed,84726.93,2,west,0.4318,0.7082,144939.12
8631,104895.69,0.4,83266,61282.52,58,7,40,self-employed,190413.67,1,south,0.5842,0.736,59237.01
8632,260908.5,0.48,248489,215297.8,36,19,45,contract,192700.03,10,west,0.8252,0.8664,178003.77
8633,115149.87,0.35,80306,56287.78,46,13,49,self-employed,95247.66,12,north,0.4888,0.7009,49799.67
8634,116539.82,0.41,96262,77308.54,28,7,57,self-employed,88763.96,1,north,0.6634,0.8031,64905.99
8635,383881.03,0.41,312479,285850.56,63,20,53,contract,89719.07,5,west,0.7446,0.9148,230691.95
8636,151399.98,0.34,104163,84206.49,63,19,51,contract,177458.21,5,south,0.5562,0.8084,62623.76
8637,305246.33,0.46,279911,205985.86,65,9,65,self-employed,11916.86,11,south,0.6748,0.7359,202517.54
8638,117646.61,0.47,111647,92621.98,37,20,49,self-employed,166138.76,11,south,0.7873,0.8296,74750.33
8639,301338.68,0.38,229078,202044.01,23,14,64,contract,98667.16,13,east,0.6705,0.882,193667.34
8640,336161.33,0.48,321101,235117.5,21,16,45,contract,32885.75,14,west,0.6994,0.7322,188450.76
8641,202214.77,0.39,156110,127858.66,63,8,57,contract,118802.02,6,north,0.6323,0.819,97424.42
8642,330271.16,0.49,320561,237760.63,24,10,42,contract,77940.36,15,east,0.7199,0.7417,173994.28
8643,180666.82,0.44,160035,121469.82,37,10,55,contract,50173.92,6,east,0.6723,0.759,118922.86
8644,282379.38,0.37,206645,178566.33,48,8,40,contract,93069.48,9,north,0.6324,0.8641,126022.02
8645,354570.47,0.33,234017,188385.9,51,10,41,self-employed,141415.06,4,north,0.5313,0.805,188295.56
8646,133946.18,0.48,129553,106348.09,28,9,49,self-employed,70880.65,13,south,0.794,0.8209,97481.17
8647,181168.87,0.48,173451,129759.14,57,16,46,contract,40116.11,8,south,0.7162,0.7481,119146.99
8648,143259.24,0.45,128475,100526.27,66,17,49,self-employed,153543.21,11,south,0.7017,0.7825,83545.9
8649,173451.57,0.34,117184,86569.28,68,14,58,self-employed,61005.84,2,east,0.4991,0.7387,72316.25
8650,198796.96,0.39,153392,110164.26,62,9,46,contract,119112.02,9,north,0.5542,0.7182,95504.6
8651,156541.47,0.31,97964,70604.91,67,11,42,contract,92722.38,14,south,0.451,0.7207,68760.39
8652,200629.99,0.48,192605,155130.24,64,11,43,contract,117915.53,4,south,0.7732,0.8054,120273.34
8653,179778.03,0.33,120092,92098.27,26,14,59,self-employed,71374.43,1,west,0.5123,0.7669,84706.04
8654,353701.92,0.36,255514,193754.63,45,12,49,self-employed,193495.31,5,west,0.5478,0.7583,158297.4
8655,147782.08,0.4,117635,93756.56,26,20,53,contract,120178.66,3,south,0.6344,0.797,66664.55
8656,237597.67,0.43,203194,178927.04,34,14,63,self-employed,197150.85,8,south,0.7531,0.8806,169924.37
8657,371422.83,0.39,292755,211913.78,47,9,66,self-employed,165174.19,7,north,0.5705,0.7239,176488.75
8658,109457.29,0.43,94133,72350.75,31,14,47,self-employed,44945.7,2,north,0.661,0.7686,51811.72
8659,363238.45,0.37,267561,206241.91,58,16,49,self-employed,158432.71,9,north,0.5678,0.7708,167953.48
8660,215594.16,0.33,141473,106483.37,51,9,55,self-employed,27487.09,2,east,0.4939,0.7527,89686.05
8661,257905.09,0.46,235674,213438.22,43,19,52,self-employed,196800.08,9,north,0.8276,0.9057,177155.69
8662,180001.84,0.45,162002,120780.1,61,18,64,contract,167568.87,9,west,0.671,0.7455,90666.4
8663,173538.61,0.31,106761,88604.92,37,14,44,self-employed,127234.54,4,west,0.5106,0.8299,86248.86
8664,233338.86,0.33,154377,120626.73,22,12,55,self-employed,16863.07,14,west,0.517,0.7814,105341.8
8665,295897.83,0.44,258141,239700.82,33,16,48,contract,142432.76,9,west,0.8101,0.9286,227830.9
8666,122797.84,0.34,84387,61155.98,41,15,56,self-employed,63184.05,13,west,0.498,0.7247,56751.07
8667,136676.6,0.31,84931,79816.27,40,19,66,self-employed,89798.38,11,west,0.584,0.9398,65727.01
8668,205869.71,0.45,185283,156493.6,51,18,51,self-employed,163237.23,14,east,0.7602,0.8446,121416.85
8669,297432.04,0.32,187918,171706.43,40,9,41,contract,49976.23,3,south,0.5773,0.9137,147657.44
8670,237765.42,0.38,181558,166746.66,67,14,64,self-employed,71314.22,9,north,0.7013,0.9184,161054.79
8671,353612.75,0.39,274262,259631.51,67,14,43,contract,71027.53,2,east,0.7342,0.9467,235818.98
8672,213768.25,0.32,138907,112244.7,41,15,50,self-employed,44124.99,3,north,0.5251,0.8081,89705.78
8673,359881.1,0.49,352755,306519.02,68,13,53,self-employed,45021.37,10,west,0.8517,0.8689,224304.97
8674,373796.14,0.38,285805,256774.21,48,12,59,self-employed,117444.67,13,north,0.6869,0.8984,199776.74
8675,195939.19,0.41,159534,147324.95,34,17,54,self-employed,53522.3,5,south,0.7519,0.9235,116603.47
8676,179376.31,0.41,145761,115953.5,64,16,41,contract,43917.6,2,north,0.6464,0.7955,94158.26
8677,327516.18,0.4,263913,250702.18,37,10,65,self-employed,184367.75,4,east,0.7655,0.9499,187371.71
8678,127987.6,0.41,105923,90945.7,38,8,63,contract,119581.23,12,north,0.7106,0.8586,67950.36
8679,235632.82,0.38,180023,129506.91,55,7,53,contract,68932.14,13,south,0.5496,0.7194,124738.67
8680,224203.13,0.46,205505,164768.31,68,15,50,contract,190299.14,14,north,0.7349,0.8018,156962.13
8681,365068.3,0.42,309140,251584.62,56,18,52,self-employed,60556.34,5,south,0.6891,0.8138,199908.75
8682,214441.93,0.42,178330,143595.93,53,7,41,contract,109235.45,2,north,0.6696,0.8052,126152.25
8683,334730.56,0.45,299115,258455.28,45,16,64,contract,194208.11,6,east,0.7721,0.8641,196404.06
8684,273595.29,0.41,221776,169617.72,31,13,61,self-employed,131039.55,2,east,0.62,0.7648,125691.51
8685,391307.87,0.32,249420,182225.1,26,8,55,self-employed,188530.94,9,south,0.4657,0.7306,141261.06
8686,264382.04,0.45,238896,199410.66,48,15,69,self-employed,98332.25,9,east,0.7543,0.8347,174225.89
8687,246343.3,0.42,206928,162508.86,29,14,42,self-employed,143149.78,8,north,0.6597,0.7853,130125.62
8688,365579.06,0.48,354173,319318.77,42,8,69,contract,197067.79,6,north,0.8735,0.9016,273941.75
8689,132201.85,0.34,90717,64933.05,64,19,42,self-employed,179797.8,12,west,0.4912,0.7158,47816.9
8690,142804.12,0.36,103333,94622.94,26,10,57,self-employed,35868.23,3,west,0.6626,0.9157,81378.42
8691,254029.82,0.5,253065,192777.94,64,11,55,contract,189041.18,10,west,0.7589,0.7618,138429.42
8692,229457.79,0.31,140612,120362.97,26,7,45,contract,158713.44,2,west,0.5246,0.856,103820.59
8693,110631.06,0.44,96913,85672.66,51,15,44,self-employed,125067.07,1,west,0.7744,0.884,61272.14
8694,186140.83,0.45,167154,119349.89,42,15,42,contract,12631.99,15,east,0.6412,0.714,112778.87
8695,106198.96,0.39,82198,61130.44,29,10,40,self-employed,39322.54,8,east,0.5756,0.7437,52336.62
8696,161678.17,0.44,143021,105924.99,28,19,49,self-employed,109011.1,13,east,0.6552,0.7406,75772.68
8697,193925.82,0.38,146492,113990.26,22,12,47,contract,141204.84,13,west,0.5878,0.7781,108667.9
8698,242093.54,0.31,149856,123775.17,36,16,61,contract,142407.72,5,east,0.5113,0.826,89361.4
8699,228115.06,0.46,208315,162921.41,23,20,59,self-employed,143301.11,1,south,0.7142,0.7821,150511.29
8700,206012.44,0.37,151872,112788.89,49,9,47,self-employed,53767.83,8,south,0.5475,0.7427,100822.03
8701,390770.42,0.44,343800,295810.07,41,9,68,contract,92880.41,15,south,0.757,0.8604,288478.88
8702,340630.65,0.46,310383,286813.09,59,9,65,contract,196961.3,7,north,0.842,0.9241,254684.6
8703,342121.97,0.38,262544,234657.73,32,15,54,self-employed,36945.97,12,south,0.6859,0.8938,212779.98
8704,113249.14,0.47,106839,79244.68,43,15,48,contract,18288.4,15,east,0.6997,0.7417,79077.73
8705,131766.18,0.43,113345,90617.84,47,8,47,contract,166331.24,12,east,0.6877,0.7995,82668.06
8706,341029.91,0.43,293422,211396.06,49,14,56,contract,180347.22,4,north,0.6199,0.7205,211222.75
8707,278700.65,0.42,236617,206646.29,52,11,43,contract,47543.34,6,west,0.7415,0.8733,160667.97
8708,342227.95,0.47,324501,253174.68,23,15,58,contract,158810.49,8,south,0.7398,0.7802,240272.23
