customer_id,income,income_volatility,credit_limit,loan_amount,transaction_frequency,missed_payment_count,age,employment_type,average_balance,account_tenure,region,debt_to_income,credit_utilization,loan_amount_outstanding
8945,2036174.55,0.0633,88381.49,78151.33,20.66,5,60,self-employed,2301348.92,4.2,north,0.0384,0.8842,29613.78
8946,1189304.55,0.0877,920547.49,72005.63,44.53,0,25,salaried,176802.36,3.41,north,0.0605,0.0782,13662.56
8947,85655.44,0.3487,62239.07,40476.88,39.57,7,65,contract,61672.39,7.09,north,0.4726,0.6503,32679.06
8948,370504.58,0.1696,300882.98,150831.86,48.15,1,42,salaried,491615.78,6.65,north,0.4071,0.5013,61258.3
8949,1246231.27,0.0757,844295.62,108409.8,44.33,0,42,salaried,164836.01,7.85,west,0.087,0.1284,7242.94
8950,653478.19,0.1283,265714.55,117220.09,46.15,0,49,self-employed,756074.63,8.43,west,0.1794,0.4412,111620.06
8951,728494.59,0.0507,514736.61,88526.2,40.85,0,56,salaried,995760.74,14.77,south,0.1215,0.172,2777.85
8952,344583.84,0.1558,647147.61,36911.56,31.02,1,58,salaried,179096.36,13.41,north,0.1071,0.057,31848.88
8953,1094555.8,0.1763,274282.69,70125.93,56.23,8,50,self-employed,2156265.32,9.4,south,0.0641,0.2557,13649.13
8954,666938.65,0.1589,724831.18,61046.78,52.89,0,51,contract,270623.56,6.04,north,0.0915,0.0842,60358.76
8955,1097010.89,0.2688,881444.31,799968.02,56.45,9,50,salaried,185008.65,1.76,south,0.7292,0.9076,9747.96
8956,382572.35,0.1056,172746.69,15231.65,46.03,1,61,salaried,413455.03,5.98,east,0.0398,0.0882,12342.1
8957,1319976.53,0.1162,572793.59,33856.02,57.3,0,51,contract,897570.88,8.61,south,0.0256,0.0591,3515.96
8958,264712.71,0.127,207731.08,49028.13,30.8,0,65,salaried,186251.16,10.92,west,0.1852,0.236,38712.3
8959,332566.21,0.1412,433912.14,80212.09,33.41,0,58,salaried,455608.51,6.79,south,0.2412,0.1849,76657.16
8960,667849.7,0.0832,605083.55,78151.37,61.04,0,58,self-employed,855737.54,7.35,south,0.117,0.1292,18029.65
8961,258065.45,0.3254,115948.23,72259.75,30.89,4,50,contract,97204.26,4.93,north,0.28,0.6232,61884.25
8962,1739973.97,0.2153,781653.2,499069.24,44.61,5,42,salaried,2054616.05,9.7,west,0.2868,0.6385,277206.38
8963,1943620.76,0.0974,597313.68,51137.76,41.54,0,25,salaried,556905.43,8.63,south,0.0263,0.0856,15109.97
8964,934615.62,0.1323,400141.77,151675.06,40.69,1,36,self-employed,717076.07,9.7,east,0.1623,0.3791,112730.06
8965,624388.11,0.0746,770089.69,75725.78,62.97,0,27,salaried,199459.3,9.17,west,0.1213,0.0983,14124.02
8966,136425.68,0.3096,180622.43,147937.5,37.65,9,59,salaried,167552.52,4.8,west,1.0844,0.819,140613.59
8967,897026,0.1534,424723.33,55973.81,32.7,0,55,contract,138360.15,5.99,south,0.0624,0.1318,47370.75
8968,1446636.12,0.128,655580.3,432802.92,24.75,7,58,salaried,967875.53,8.57,west,0.2992,0.6602,42557.43
8969,2834703.77,0.0642,564504.08,275864.68,31.38,9,32,salaried,2816673.21,14.96,north,0.0973,0.4887,64654.81
8970,199093.56,0.3386,76804.06,68593.38,39.95,9,41,salaried,193523.84,8.73,south,0.3445,0.8931,45137.18
8971,874359.97,0.1057,770425.83,99356.21,41.87,0,43,contract,62391.79,5.86,west,0.1136,0.129,18460.26
8972,553016.64,0.0566,888403.76,125429.94,51.04,0,38,self-employed,515313.01,2.82,west,0.2268,0.1412,16654.75
8973,214287.03,0.2943,127468.64,86661.27,45.37,5,66,contract,114033.26,4.57,north,0.4044,0.6799,52448.12
8974,664830.01,0.1774,786074.78,435635.49,78.31,8,57,salaried,27191.64,1.12,north,0.6553,0.5542,211087.49
8975,200809.15,0.113,437118.47,21893.33,57.77,0,42,self-employed,298850.06,2.12,south,0.109,0.0501,3711.8
8976,595714.78,0.1799,481115.07,171468.6,31.03,0,63,contract,433079.14,9.89,south,0.2878,0.3564,134236.99
8977,1414404.53,0.1157,809622.58,70217.36,63.45,0,40,salaried,167112.4,2.35,east,0.0496,0.0867,6968.01
8978,534311.2,0.0563,288399.99,64463.1,36.4,0,30,self-employed,81102.92,3.5,south,0.1206,0.2235,1038.33
8979,1244846.85,0.0539,919356.42,164960.35,35.64,0,27,salaried,895194.2,3.65,east,0.1325,0.1794,6586.46
8980,688046.09,0.0703,931270.78,90822.11,43.84,0,38,salaried,880434.25,11.27,north,0.132,0.0975,20350.86
8981,185415.46,0.1612,626783.73,92707.73,47.56,1,57,self-employed,153952.85,6.75,west,0.5,0.1479,66967.08
8982,221923.26,0.3273,137236.49,125231.3,45.13,7,58,salaried,32034.11,7.83,east,0.5643,0.9125,122069.43
8983,693651.33,0.1715,799387.82,110951.26,43.96,0,66,self-employed,349826.56,14.02,east,0.16,0.1388,95567.47
8984,756349.1,0.1794,152503.88,27446.63,53.11,0,55,contract,409424.79,6.02,east,0.0363,0.18,21473
8985,937723.62,0.1411,229179.66,109626.97,54.28,1,43,salaried,503223.02,1.43,west,0.1169,0.4783,18515.7
8986,124707.16,0.2747,120140.86,113958.95,47.27,9,68,salaried,15879.32,7.91,east,0.9138,0.9485,93167.3
8987,319941.08,0.356,358801.27,249932.43,22.03,2,29,contract,49325.29,11.5,east,0.7812,0.6966,106661.8
8988,1598049.33,0.1017,416351.45,28393.53,41.2,0,31,self-employed,544924.86,6.6,north,0.0178,0.0682,913.08
8989,299865.58,0.0969,543050.38,97318.18,58.83,0,54,self-employed,406020.03,5.13,south,0.3245,0.1792,15730.19
8990,301070.23,0.1707,191310.42,74489.11,33.05,0,44,salaried,741582.97,2.85,west,0.2474,0.3894,57875.56
8991,122074.99,0.2653,84356.52,82045.41,45.27,10,49,salaried,54369.28,7.33,north,0.6721,0.9726,82031.02
8992,1222436.69,0.0601,708547.26,121293.44,60.49,0,47,salaried,233588.37,2.81,east,0.0992,0.1712,610.98
8993,1408304.77,0.1102,502242.51,31216.94,61.55,0,58,salaried,609537.35,4.97,north,0.0222,0.0622,9271.09
8994,1589319.48,0.3229,365442.44,27985.59,66.69,5,62,contract,2845935.71,9.07,north,0.0176,0.0766,20945.95
8995,869743.15,0.1024,924755.62,69976.78,47.86,0,54,self-employed,447778.27,5.73,north,0.0805,0.0757,11216.31
8996,1263141.34,0.0843,879665.11,185649.06,63.52,0,27,salaried,499633.54,8.15,north,0.147,0.211,5158.87
8997,550009.75,0.0729,748817.03,50967.42,58.3,0,38,self-employed,542654.68,13.26,west,0.0927,0.0681,8542.77
8998,1304664.58,0.2501,587154.5,429032.06,26.18,4,34,contract,1586444.99,1.3,east,0.3288,0.7307,184907.56
8999,293358.06,0.297,174430.09,105537.7,35.98,6,42,salaried,191139.68,9.65,south,0.3598,0.605,90811.92
9000,1423178.94,0.0909,730893.61,136496.44,53.24,0,45,salaried,482813.39,9.74,east,0.0959,0.1868,20630.45
9001,1487887.39,0.1005,943437.39,158985.13,62.62,0,44,contract,664306.89,5.04,west,0.1069,0.1685,39626.36
9002,612452.31,0.1191,712548.08,77333.24,50.56,0,56,salaried,132063.99,13.38,west,0.1263,0.1085,56987.07
9003,87869.18,0.0901,346188.31,28830.42,51.73,5,21,self-employed,1357961.92,6.5,south,0.3281,0.0833,20265.44
9004,1508822.6,0.074,313439.35,51514.64,55.83,0,34,salaried,706832.36,8.66,east,0.0341,0.1644,6458.3
9005,255884.64,0.2159,322494.3,224311.17,54.97,7,33,contract,233132.35,13,west,0.8766,0.6956,133111.2
9006,216936.94,0.325,243615.21,157330.95,52.95,10,66,contract,123597.21,9.41,east,0.7252,0.6458,156367.44
9007,282575.73,0.2864,145338.14,142118.88,60,7,69,self-employed,193535.49,1.63,west,0.5029,0.9778,121212.06
9008,1341962.54,0.107,226720.33,25509.46,63.74,0,25,self-employed,166604.17,14.86,west,0.019,0.1125,2598.71
9009,1887872.5,0.0715,529678.57,66317.64,58.6,0,30,salaried,244840.12,2.53,east,0.0351,0.1252,15248.87
9010,910382.94,0.056,338552.89,49569.55,51.09,0,50,contract,365146.49,13.09,east,0.0544,0.1464,7404.74
9011,390140.86,0.1021,410438.9,38484.25,59.64,0,37,self-employed,340623.91,2.33,south,0.0986,0.0938,10631.8
9012,138250.61,0.3535,115884.64,72906.29,48.15,3,66,contract,85750.6,9.05,east,0.5273,0.6291,70866.4
9013,343414.21,0.133,437338.17,242110.38,52.06,1,53,salaried,667095.88,4.69,south,0.705,0.5536,142467.06
9014,347786.76,0.1433,444535.37,188596.5,30.42,0,56,salaried,137470.92,7.77,north,0.5423,0.4243,75477.86
9015,281199.99,0.0684,474368.32,136457.8,34.53,7,61,salaried,1782938.34,10.48,north,0.4853,0.2877,110801.73
9016,1742404.77,0.0859,409720.89,83345.53,63.23,0,46,contract,185257.84,12.31,east,0.0478,0.2034,23850.38
9017,122824.12,0.3278,185679.38,148669.92,34.13,6,66,contract,117770.52,8.72,south,1.2104,0.8007,130641.77
9018,382907.8,0.0895,807399.32,185270.57,63.43,0,51,self-employed,666797.46,4.76,west,0.4839,0.2295,24217.09
9019,251554.23,0.3482,108145.04,82958.01,54.79,6,51,salaried,156848.7,2.77,north,0.3298,0.7671,76886.69
9020,666960.91,0.1529,487055.4,81613.09,44.76,1,62,salaried,318311.92,8.16,west,0.1224,0.1676,81534.84
9021,1683666.22,0.1061,359422.76,36402.64,36.24,0,38,self-employed,523304.79,10.93,east,0.0216,0.1013,9072.83
9022,2591778.41,0.2556,400283.87,364050.11,58.7,7,39,contract,981059.82,10.39,south,0.1405,0.9095,194446.26
9023,2360448.89,0.1669,778463.2,436234.19,35.52,6,43,contract,344537.3,14.11,east,0.1848,0.5604,402126.41
9024,2870683.3,0.1678,390417.04,48240.59,27.34,5,26,contract,1193761.94,8.1,east,0.0168,0.1236,27056.77
9025,351139.12,0.1085,526754.93,43279.01,53.97,1,65,salaried,360941.61,14.62,south,0.1233,0.0822,30578.67
9026,268435.77,0.0891,324379.69,35434.97,46.76,0,38,contract,320006.42,2.32,west,0.132,0.1092,4588.39
9027,791008.66,0.1218,248847.23,85487.45,40.53,0,41,salaried,149073.87,4.94,west,0.1081,0.3435,29003.52
9028,1912482.32,0.2159,476470.37,185740.38,26.9,7,22,salaried,2403761.73,11.34,west,0.0971,0.3898,85281.97
9029,1394088.2,0.0679,68123.38,67569.47,52.3,9,49,salaried,2283226.54,10.39,north,0.0485,0.9919,28761.4
9030,107711.11,0.3864,210973.23,161566.67,51.29,5,58,self-employed,23360.98,7.19,south,1.5,0.7658,156541.85
9031,210966.33,0.0653,402578.95,41092.77,42.26,0,28,salaried,108561.03,13.35,west,0.1948,0.1021,10592.15
9032,742912.1,0.1794,609889.38,39007,48.37,0,66,contract,338786.38,5.59,south,0.0525,0.064,35026.26
9033,98579.64,0.3724,79217.27,50189.65,45.15,6,43,salaried,23591.06,1.05,south,0.5091,0.6336,43720.24
9034,1654253.15,0.1187,448363.52,66923.96,40.16,0,48,salaried,260569.09,11.88,east,0.0405,0.1493,388.14
9035,266332.77,0.0734,686245.01,94846.11,42.62,0,34,contract,89703.6,3.06,north,0.3561,0.1382,21955.98
9036,828844.48,0.1158,234566.14,48972.96,61.71,0,33,salaried,640662.76,8.57,east,0.0591,0.2088,11786.54
9037,804076.13,0.1196,370528.46,55880.83,50.29,0,37,salaried,414232.77,4.55,north,0.0695,0.1508,3062.92
9038,784983.87,0.164,436706.08,252994.73,36.35,0,47,salaried,597408.09,4.92,east,0.3223,0.5793,174497.47
9039,593089.14,0.1734,550540.21,290566.55,39.82,1,43,salaried,359337.91,11.5,south,0.4899,0.5278,244937.49
9040,453121.88,0.1225,454888.41,240226.26,31.41,1,40,contract,275975.6,2.67,east,0.5302,0.5281,105218.6
9041,775389.92,0.1545,433395.77,194997.04,46.46,9,35,self-employed,2964785.84,8.07,south,0.2515,0.4499,145121.24
9042,409191.59,0.1207,173370.57,38183.82,30.99,0,51,salaried,296659.16,5.56,north,0.0933,0.2202,32874.4
9043,477307.9,0.3429,867684.29,413305.14,35.58,5,51,self-employed,820632.13,4.37,south,0.8659,0.4763,1060.48
9044,254224.96,0.1477,531812.09,48398.65,34.54,1,55,salaried,77881.59,14.28,west,0.1904,0.091,47816.27
9045,1238350.7,0.0774,417991.25,86077.49,52.82,0,39,salaried,295526.31,4.06,west,0.0695,0.2059,6063.23
9046,150791.49,0.3809,125204.87,105775.67,57.05,3,62,salaried,80823.71,5.78,east,0.7015,0.8448,76935.41
9047,778692.35,0.1029,647995.7,161996.65,38.17,0,45,contract,650589.37,7.77,west,0.208,0.25,45051.74
9048,1552407.21,0.0598,556800.4,99611.83,64.84,0,28,self-employed,792650.42,6.91,north,0.0642,0.1789,17532.6
9049,359501.59,0.1131,811391.49,47038.16,60.95,0,39,salaried,657677.8,12.15,north,0.1308,0.058,10111.15
9050,1815594.67,0.284,547788.46,219315.04,70.31,3,62,contract,2761245.96,11.64,south,0.1208,0.4004,195078.02
9051,1443213.48,0.1163,326099.54,44685.21,53.96,0,39,salaried,656618.24,4.27,east,0.031,0.137,10284.39
9052,260417.32,0.0727,933524.91,88486.93,38.88,0,30,salaried,688550.44,11.53,north,0.3398,0.0948,7888.84
9053,484178.46,0.1827,723291.2,248336.2,26.25,9,27,contract,2706382.19,8.38,east,0.5129,0.3433,207445.32
9054,800792.16,0.3378,377558.46,54156.28,63.11,6,34,salaried,1839242.95,12.12,west,0.0676,0.1434,3588.43
9055,55749.77,0.2666,181688.42,83624.65,51.78,10,66,contract,183290.68,3.66,north,1.5,0.4603,64523.1
9056,599126.33,0.1205,304781.12,120696.08,58.11,0,37,self-employed,622908.48,6.47,south,0.2015,0.396,16329
9057,180779.02,0.391,136507.3,117849.88,48.71,9,69,self-employed,48906.7,5.66,north,0.6519,0.8633,117613.13
9058,177687.05,0.2893,61822.08,39386.18,34.83,9,41,self-employed,91403.67,2.79,west,0.2217,0.6371,32485.73
9059,244876.26,0.2882,179426.89,172966.15,52.94,3,44,self-employed,22823.86,7.13,west,0.7063,0.964,165189.23
9060,396681.06,0.1197,454001.06,101597.87,49.77,0,38,self-employed,347629.38,6.59,north,0.2561,0.2238,9109.92
9061,650374.6,0.0907,772432.84,94637.08,37.19,0,30,salaried,275660.18,12.48,south,0.1455,0.1225,7866.42
9062,198791.18,0.1135,216410.63,43138.01,41.34,1,56,self-employed,255176.23,9.1,south,0.217,0.1993,32135.94
9063,222776.63,0.1194,164750.5,37379.86,50.09,1,65,self-employed,21948.83,12.69,east,0.1678,0.2269,33090.5
9064,1386365.01,0.1027,309117.79,62314.45,40.16,0,42,self-employed,314668.19,7.96,south,0.0449,0.2016,12943.66
9065,58181.38,0.3794,74051.98,57852.02,58.35,8,63,self-employed,125258.16,5.48,west,0.9943,0.7812,37844.7
9066,682296.16,0.1522,641134.93,145051.18,54.06,1,60,self-employed,105621.24,13.42,north,0.2126,0.2262,122799.86
9067,156403.35,0.1336,124365.31,30951.39,59.87,8,64,contract,2039852.23,12.51,north,0.1979,0.2489,16998.36
9068,1349642.69,0.1025,323202.33,72069.52,53.81,0,44,self-employed,948946.9,9.3,east,0.0534,0.223,6547.07
9069,1769569.72,0.3001,196692.47,100159.45,36.76,3,59,salaried,108177.32,14.88,east,0.0566,0.5092,88568.57
9070,929485.03,0.0509,719740.66,102200.4,38.76,0,40,contract,974663.05,8.3,east,0.11,0.142,3128.64
9071,1299467.52,0.0811,941983.49,138017.38,60.49,1,62,self-employed,1830735.55,9.6,west,0.1062,0.1465,66220.77
9072,315504.07,0.1579,436843.29,79802.31,33.18,1,66,self-employed,79876.68,14.33,east,0.2529,0.1827,69936.03
9073,1065633.99,0.0827,451870.13,60551.81,40.76,0,44,salaried,486437.15,10.5,west,0.0568,0.134,16624.92
9074,1641614.44,0.3848,875538.3,624724.89,59.23,1,52,contract,433514.45,3.61,north,0.3806,0.7135,423524.71
9075,2279383.71,0.0884,362466.88,126817.98,45.08,2,46,self-employed,1567466.81,7.54,east,0.0556,0.3499,50125.83
9076,1603872.67,0.0573,629117.69,52204.87,60.6,0,54,salaried,905651.72,6.82,west,0.0325,0.083,8106.49
9077,184106.33,0.338,231808.03,211809,35.89,5,58,self-employed,197281.86,2.71,west,1.1505,0.9137,173132.21
9078,1370821.93,0.1027,732655.21,115333.07,35.73,0,55,salaried,354797.42,11.69,west,0.0841,0.1574,11219.56
9079,1680760.38,0.0615,227961.05,24603.78,35.01,0,50,salaried,446401.26,3.93,east,0.0146,0.1079,4915.61
9080,2268306.92,0.3264,909061.97,301887.93,65.71,4,21,self-employed,1565887.42,0.86,south,0.1331,0.3321,63887.26
9081,2211663.82,0.3591,544891.03,156707.94,27.7,6,66,contract,2991860.45,11.75,west,0.0709,0.2876,31699.6
9082,768011.19,0.1388,472106.49,30472.2,48.58,0,69,salaried,23761.79,9.62,east,0.0397,0.0645,23167.69
9083,205031.49,0.1184,173507.82,41332.71,46.9,0,57,salaried,112432.59,6.85,west,0.2016,0.2382,40247.2
9084,97326.73,0.176,623616.74,48663.37,52.02,0,64,self-employed,17506.91,6.09,south,0.5,0.078,36980.74
9085,88393.67,0.3068,51348.79,36585.49,35.25,5,42,salaried,183104.1,7.1,north,0.4139,0.7125,31776.18
9086,892283.72,0.1868,120430.44,44718.52,45.77,1,38,salaried,120034.99,6.36,west,0.0501,0.3713,1225.04
9087,1626056.47,0.0815,425207.32,52085.55,63.69,0,25,self-employed,291287.14,13.49,east,0.032,0.1225,13880.91
9088,958247.5,0.1112,447378.7,36620.05,54.01,0,28,salaried,614041.94,2.96,west,0.0382,0.0819,7638.78
9089,614185.03,0.1458,185795.56,25203.99,52.26,0,67,salaried,176001.68,8.44,east,0.041,0.1357,22698.77
9090,57914.24,0.2673,181393.46,86871.35,51.77,3,65,self-employed,41781.87,5.24,south,1.5,0.4789,53917.7
9091,1222435.06,0.2361,60998.79,1712.75,31.5,9,50,salaried,2305251.53,12.9,south,0.0014,0.0281,522.32
9092,1748176.57,0.3268,530540.39,104053.92,36.27,7,28,salaried,1557189.33,0.85,north,0.0595,0.1961,85738.72
9093,1109867.94,0.0909,508353.77,86492.2,35.93,0,53,salaried,927576.67,7.21,west,0.0779,0.1701,4277.76
9094,411032.82,0.1775,447437.87,53546.95,34.46,1,62,salaried,180623.15,6.35,east,0.1303,0.1197,38708.18
9095,630194.7,0.1578,429851.06,165741.61,46.77,1,34,salaried,169777.31,11.15,east,0.263,0.3856,52739.31
9096,1729294.51,0.286,436986.26,147225.96,49.23,6,46,contract,1532043.91,6.87,north,0.0851,0.3369,34075.11
9097,165258.81,0.2573,188012.46,130697.27,55.33,9,45,salaried,134953.05,3.73,north,0.7909,0.6952,118671.55
9098,1945158.76,0.3791,416777.16,205771.84,23.11,6,25,salaried,1797342.12,2.28,east,0.1058,0.4937,61350.84
9099,1515275.38,0.0605,940641.97,228313.26,47.04,0,49,contract,393698.2,13.08,south,0.1507,0.2427,20041.86
9100,241800.6,0.0671,665905.73,120900.3,43.52,0,38,salaried,263008.31,14.48,south,0.5,0.1816,8220.05
9101,1815587.19,0.0812,313923.32,68506.16,41.89,0,25,salaried,844709.03,11.29,north,0.0377,0.2182,20312.84
9102,226096.28,0.1891,147743.47,81211.36,35.98,0,31,salaried,235772.59,3.94,south,0.3592,0.5497,50323.14
9103,908749.44,0.1501,516857.23,160748.35,32.64,0,62,self-employed,702123.72,3.16,north,0.1769,0.311,64652.34
9104,193058.24,0.1409,483000.19,173752.42,40.27,0,39,salaried,99332.18,2.65,west,0.9,0.3597,91183.37
9105,1808724.81,0.1142,987137.31,97939.43,45.3,0,30,contract,233730.15,5.28,south,0.0541,0.0992,18531.63
9106,782114.79,0.1646,281686.67,68628.4,37.6,1,51,salaried,221622.46,9.6,east,0.0877,0.2436,61471.28
9107,1547844.9,0.3071,525029.17,255353.29,71.77,0,61,self-employed,556561.31,1.8,west,0.165,0.4864,21556.57
9108,401780.73,0.1975,168576.01,85005.98,43.49,1,52,salaried,693205.98,7.51,west,0.2116,0.5043,23740.41
9109,996804.75,0.2071,956609.2,290600.25,36.27,8,61,contract,675730.97,2,west,0.2915,0.3038,75628.98
9110,567331.11,0.1907,201937.54,76172.77,53.35,1,43,salaried,529755.74,6.84,west,0.1343,0.3772,33266.32
9111,473603.46,0.1321,247441.85,96174.39,53.9,1,43,contract,248303.94,7.93,west,0.2031,0.3887,62010.48
9112,957270.25,0.152,456161.93,261962.55,52.55,1,43,salaried,497474.68,9.93,south,0.2737,0.5743,148331.22
9113,575874.08,0.1148,882712.85,190770.4,47.4,0,47,salaried,650450.77,10.36,north,0.3313,0.2161,39814.02
9114,456298.26,0.0602,743905.37,88758.42,49.21,0,56,salaried,698521.57,11.77,north,0.1945,0.1193,20746.15
9115,554562.11,0.0533,775683.91,102775.7,57.73,0,41,salaried,93804.33,4.44,west,0.1853,0.1325,4293.3
9116,392207.58,0.1521,635190.88,93523.04,39.73,0,65,salaried,175159.13,9.33,north,0.2385,0.1472,82938.63
9117,694251.2,0.11,840544.34,126252.47,41.04,0,55,salaried,184117.67,12.06,south,0.1819,0.1502,20099.59
9118,774944.71,0.1001,412233.78,27949.76,53.61,0,33,contract,852858.2,9.97,east,0.0361,0.0678,2385.62
9119,1463290.57,0.0831,279257.24,44647.87,43.14,0,58,salaried,863358.27,4.55,north,0.0305,0.1599,4565.69
9120,1527076.14,0.0553,773957.36,58002.84,50.46,0,59,self-employed,298838.14,4.17,south,0.038,0.0749,4271.45
9121,1094510.4,0.0632,496926.16,104699.01,50.68,0,26,salaried,347037.81,6.64,south,0.0957,0.2107,26929.43
9122,494505.97,0.1332,315310.08,135277.68,35.35,0,61,salaried,209600.58,2.69,west,0.2736,0.429,39707.73
9123,523516.26,0.106,199679.9,29835.9,31.54,1,58,salaried,347723.18,13.49,south,0.057,0.1494,21176.39
9124,272789.21,0.1721,359376.67,159285.91,47.78,1,32,self-employed,387093.22,5.2,east,0.5839,0.4432,61361.39
9125,1747317.42,0.2273,590884,407092.86,63.2,3,25,self-employed,1529935.04,2.94,east,0.233,0.689,367318.77
9126,92989.74,0.2977,587210,70004.27,39.71,1,48,self-employed,2101058.39,2.61,west,0.7528,0.1192,18028.39
9127,1295413.44,0.0874,383544.88,26577.68,36.34,0,30,salaried,939979.51,7.95,west,0.0205,0.0693,2292.04
9128,135107.37,0.3971,111270.48,72846.46,48.44,10,40,contract,133511.79,6.92,east,0.5392,0.6547,50123.46
9129,164873.11,0.2836,62430.05,39174.46,36.66,7,58,contract,5697.7,9.02,north,0.2376,0.6275,29083.9
9130,394739.12,0.1123,723664.64,43920.23,41.13,0,57,contract,400891.79,12.55,south,0.1113,0.0607,34137.73
9131,1313857.87,0.0932,654419.39,113711.2,57.76,0,26,contract,743492.48,7.36,south,0.0865,0.1738,3515.75
9132,1323517.97,0.3605,491740.38,195179.94,72.83,9,31,salaried,1666296.53,8.34,north,0.1475,0.3969,125656.56
9133,1094271.31,0.0751,527203.4,73456.98,47.02,0,37,salaried,182383.9,2.78,east,0.0671,0.1393,16492.02
9134,1185053.45,0.0757,997871.07,133430.14,62.62,0,51,contract,65863.08,9.13,north,0.1126,0.1337,12682.03
9135,1115377.06,0.0912,810013.9,151079.22,54.85,0,52,contract,948374.96,11.87,west,0.1355,0.1865,21413.7
9136,2260174.73,0.0607,53731.08,26046.53,39.79,0,30,salaried,25236.5,1.71,east,0.0115,0.4848,1446.53
9137,274309.56,0.2929,175213.64,159696.46,57.33,10,69,salaried,45250.05,3.48,west,0.5822,0.9114,112677.84
9138,1702711.42,0.0886,559104.03,38444.01,39.41,0,48,self-employed,144821.42,2.41,east,0.0226,0.0688,4117.62
9139,333108.91,0.1272,256126.2,25506.58,35.29,0,57,salaried,330509.43,11.47,east,0.0766,0.0996,24139.73
9140,432678.7,0.1053,671085.66,40813.16,61.49,0,39,salaried,944265.79,2.38,south,0.0943,0.0608,2884.03
9141,57894.4,0.375,226535.93,86841.6,40.23,6,54,self-employed,128019.5,8.18,west,1.5,0.3833,85355.21
9142,1742326.72,0.1102,240907.65,13574.02,64.35,0,25,contract,622501.92,12.31,north,0.0078,0.0563,2503.53
9143,271367.05,0.1405,296526.12,153118.89,54.87,1,48,contract,294787.77,3.59,west,0.5643,0.5164,101148.69
9144,342595.19,0.1129,962641.11,123010.34,61.12,0,59,salaried,503387.89,6.45,east,0.3591,0.1278,15110.98
9145,1587462.3,0.1379,669559.95,332309.49,26.22,3,29,contract,2441509.5,11.78,north,0.2093,0.4963,245855.47
9146,1536094.12,0.3498,802033.19,491865.51,47.56,6,65,self-employed,658643.94,12.22,west,0.3202,0.6133,248333.89
9147,675149.99,0.1152,308730,52228.29,54.84,0,51,salaried,754813.77,7.03,west,0.0774,0.1692,5602.48
9148,94911.2,0.395,87236.94,84435.09,48.55,5,51,contract,127730.9,8.59,south,0.8896,0.9679,63080
9149,1721337.73,0.0933,825097.59,94257.88,61.15,0,38,salaried,975732.02,6.5,west,0.0548,0.1142,15822.53
9150,96585.57,0.2606,159451.31,97166.4,58.42,5,63,salaried,149785.62,7.99,north,1.006,0.6094,69871
9151,2618143.3,0.0818,618834.3,449665.14,62.68,2,37,contract,1567951.74,10.01,west,0.1717,0.7266,183600.35
9152,1774239.19,0.0679,211492.17,24551.01,42.64,0,30,salaried,995165.29,5.65,north,0.0138,0.1161,696.96
9153,409759.55,0.1367,517122.74,214153.78,55.93,0,55,salaried,770513.42,9.26,north,0.5226,0.4141,197213.3
9154,853493.06,0.1147,437574.57,32750.33,59.7,0,30,self-employed,605990.61,12.39,west,0.0384,0.0748,1794.03
9155,1871587.73,0.1463,504125.18,202473.56,71.95,5,66,self-employed,2064877.56,10.56,south,0.1082,0.4016,119409.6
9156,235106.68,0.3263,126582.14,122274.17,41.88,9,47,contract,172104.33,5.28,east,0.5201,0.966,114833.32
9157,485332.2,0.3717,980304.8,175212.58,36.55,2,62,contract,2727589.61,13.83,east,0.361,0.1787,168862.65
9158,1449756.08,0.1193,921377.96,166390.76,41.03,0,53,self-employed,274227.91,7.05,south,0.1148,0.1806,40032.45
9159,714557,0.2115,572693.49,113655.79,60.71,5,21,self-employed,519090.78,4.2,north,0.1591,0.1985,81143.14
9160,1347319.57,0.0732,708215.89,69997.46,41.6,0,28,self-employed,422184.36,5.7,west,0.052,0.0988,5671.99
9161,1586246,0.2179,417919.48,409944.88,22.33,2,24,contract,2449859.09,6.17,east,0.2584,0.9809,12765.23
9162,1851710.06,0.2182,984484.58,603547.59,51.56,1,25,contract,1875558.4,14.4,south,0.3259,0.6131,79260.03
9163,1345001.85,0.0614,904857.94,143478.95,41.65,0,30,salaried,112774.3,14.03,west,0.1067,0.1586,25862.96
9164,754025.61,0.095,922897.15,191290.16,41.91,0,41,salaried,923295.55,9.18,west,0.2537,0.2073,49700.25
9165,235908.06,0.3704,108066.44,88128.48,43.07,4,54,salaried,86347.11,6.92,south,0.3736,0.8155,77969.42
9166,554733.46,0.1296,393577.25,231408.22,50.03,1,43,contract,156736.21,6.81,south,0.4172,0.588,162636.67
9167,1211867.54,0.0725,899959.23,164407.66,41.5,0,42,salaried,141027.15,7.22,north,0.1357,0.1827,11095.24
9168,992215.71,0.111,563861.92,39555.89,41.15,0,28,self-employed,633839.35,13.95,north,0.0399,0.0702,6060.03
9169,463043.73,0.085,894211.31,126693.35,51.21,0,48,self-employed,848498.46,4.46,south,0.2736,0.1417,14944.31
9170,950680.88,0.0954,879378.29,138103.1,56.38,0,27,salaried,650184.71,7.23,south,0.1453,0.157,18155.99
9171,2102299.32,0.3349,224375.47,112581.4,42.98,0,61,salaried,1615771.3,5.14,north,0.0536,0.5018,45450.1
9172,69786.71,0.2738,866537.94,78436.46,34.91,7,49,self-employed,2458038.36,10.64,south,1.1239,0.0905,75737.09
